Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-13,@JonMotivates @DickBazooka @SenSanders Wild concept here but the billionaires and execs reporting record profits year after year have more impact on rising prices than joe down the street getting $5 more an hour.,bardlockcafe,"Wauwatosa, WI","Robin here. All millennial twitter user know how to do is be tired, complain about capitalism, & lie. Header by @gazedraws | 29 | they/them, writer tag #мeacon",3,0
2022-10-13,"After Dasara, air fares soar during Diwali period as well https://t.co/dBVna9q2aO via @timesofindia Why Govt., should not initiate steps to curtail rising prices of airfares by operators and stop them from fleecing commuters?",1959Sheik,"Azadpur, New Delhi",,0,0
2022-10-13,Talked about $DAL on Monday w/@londondux on @OpenExchangeTV. Chart was arguing that good things were brewing for the company. @charliebilello's chart shows that demand and travel is rising. Now if only #crude prices would fall as well! https://t.co/AZAiPCudlT,ColumnEMgt,"Amesbury, MA","Managing Principal & founder of @ColumnEAdvisors &
@ColumnEMgt. Chartered Market Technician w/a passion for the markets. @ProvidenceCol @CCRaider_HS parent",2,0
2022-10-13,The Consumer Price Index has shown low inflation since '09. Are your prices rising faster? #CostOfLiving https://t.co/7MJUztW70M,guardmyplan,"Millsboro, DE 19966",Securities through @CommonwealthFN Member finra.org sipc.org bit.ly/cfnterms,0,0
2022-10-13,"@davidhogg111 I think the big story for 2022 will be the massive recession, high gas bills and rising oil prices.",Cintango,,Engineer,1,0
2022-10-13,"@BidensWins Gas prices are up and rising. Is that a Biden Win? Sure were trumpeting it a few weeks ago...and I said then, it's short lived. Here we are.",JasonBailey,,"Logic, fact, using history as our guide and learning from it.",3,0
2022-10-13,"Hahaha man I know inflation blah blah blah 

It’s really hard to take it seriously when you’re hearing about the 1979 OPEC Crisis and gas prices rising and then it’s like “California had already hit as high as a dollar a gallon…” https://t.co/uHvo8YYuNq",MNEHost,,"Hosts Movie Night Extravaganza & Co-Hosts Red Flag

TMBS Crew Forever.",0,0
2022-10-13,"Staying consistent with your investment plan is essential, even when prices are crashing or rising.",bostanc_seray,,,0,0
2022-10-13,"With #LNG prices soaring and competition for the fuel rising, India’s inability to negotiate term contracts with global suppliers puts ₹2 trillion of investment at risk

Railways floats policy to replace its entire vehicles fleet with EVs by Dec'25",AoI_VenturesLtd,India,"In pursuit to simplify #Result
Stocks News
Art of Investing Ventures Ltd
TG: t.me/AoI_VenturesLtd
YT:bit.ly/3y1qQxQ",0,0
2022-10-13,@brahmresnik @KariLake Those taxes are minuscule.  What is her plan to control rising rent and grocery prices??,daltonvanzant,"Tempe, AZ","Father, Lead Singer of Rochambeaux, Gamer, Sport Coach, Life Coach, Educator",1,0
2022-10-13,"@Curarxx1 @Carl_3rdgenvet @Soon2BSighGone @catturd2 @BankofAmerica Looking forward to it. Things are looking up for the D’s with out of control inflation, rising gas prices again, a looming recession and the threat of WW111.",HalfStill,,"Husband, Father, Coach, Libertarian",0,0
2022-10-13,"@ACTBrigitte Chick gas prices rising or falling has nothing to do with Biden. You need to talk to Putin,and the Saudi's about that but just like the rest of your party scare tactics,lying,voter suppression and misinformation spreading is the only way the GOP can win elections.",godfery007,N.C. A & T State University,A A/V specialist perusing a career in the Solar industry.Renewable energy is the future. Omega Psi Phi - Mu Psi,0,0
2022-10-13,@BP_Rising BR is smoking crack - as if prices of goods are going to go back down or decline. One quick analysis.. say of bread for example will disclose the erosion of the US dollar - our buying power is declining. That’s what Larry really means.,Insane_Trades,"Texas, USA",Clueless......,2,0
2022-10-13,"@krismayes Sooooo many more important and pressing issues facing us in AZ…or are record high food and gas prices, rising crime and illegal alien numbers no big deal to you??",UNAFRAIDnSTRONG,"Arizona, USA",#trump2024 #azfirst #americafirst cashapp $AzCoyote75 #teampulte #maga #maga2024 on @truthsocialpost #karilake #blakemasters,0,0
2022-10-13,Rising rents and shelter costs are expected to have been a big factor behind the jump in September consumer prices.,nsola09,,neo action,0,0
2022-10-13,"Is it just me, or is it getting crazier out there? (Spam prices are rising :((()",QuaQualion,"Alhambra, CA",simpsons tweets + world news updates,10,0
2022-10-13,"@MSNBC @MaddowBlog The world is collapsing and he’s making jokes??  Why isn’t he trying to broker peace with in Ukraine/Russia why isn’t he addressing inflation, or rising gas prices? Why isn’t he addressing the invasion of illegals? 
But the biggest is why aren’t YOU asking those questions?",DBuzzacco,"North Carolina, USA",Walk Away Democrat turned Independent... President Trump exposed the extreme corruption with both Democrats and Republicans,1,0
2022-10-13,@WhiteHouse Gas prices and food prices are rising by the day again. Inflation reduction act is bs. Won’t have inflation reduction until fuel drastically drops. Fuel drive literally everything,BuckWhisperer_,Pennsylvania,"Proud Dad, Healthcare Professional, Obsessed with Hunting Big Bucks. Toyota Trucks , MossyOak PS, GOP/Conservative. Penn State 🏈",0,0
2022-10-13,How do you plan to combat the rising prices on white tees @ReverendWarnock ?????,OhhYou_STANK,Work,if it’s grass on the infield ... playball,0,3
2022-10-13,"@BammiesSZN @JoeBiden The economy is weak. Inflation is soaring, gas prices going up again, interest rates rising and the stock market tanking.",JRocks77,,"Live Free, Love Life!",0,0
2022-10-13,"@OfficialJLD I support candidates who are focused on fixing our economy, jobs- not hand outs, energy independence, infrastructure, border security
Americans, affordable health care, education…
Cost of living is rising, gas prices, groceries, rent/mortgages, utilities- that’s the priority",Michell6272,"Oklahoma City, OK",Proud American. Independent Will fight for my country! Will never cave to socialism. #MAG,3,0
2022-10-13,"Ahead of midterm elections, Fox News once again attacks the Biden administration for rising gas prices https://t.co/kycqfibyPN",BrilliantBenN,"Goshen, IN","Just another guy hoping to learn more, spread smiles, and change the world. Proud Ball State alumnus.",0,0
2022-10-13,"@allinwithchris @chrislhayes SABOTAGE the economy!? How much worse can it get!? 40 year high inflation, soaring gas prices, home heating coats and utilities rising, soaring grocery costs, not to mention our President cant count to three and is running around asking where dead people are",TM72774,"Pittsburgh, PA","Right Conservative, PA Small Business Owner, Gym, Hunting/Fishing, Bourbon, Guns #NRA #GOA, , 🚫Democrats 🚫BLM🚫Liberals🚫Progressives🚫Climate Psychos",6,1
2022-10-13,"If there is any doubt about the Fed slowing, the RBI will hike 50bp in December to protect the INR
Core inflation came in at 7.1% on rising clothing &amp;  housing prices
The inflation imperative was already addressed with the repo rate at 5.9% and average inflation at 5.8% in",kothariabhishek,"Mumbai, India","Principal Research Analyst, tracks BFSI at CNBC TV 18
Ex - Sell side analyst
Views r personal
RT aren't endorsements
Comments aren't recommendations
F1 fan",9,0
2022-10-13,@ErdmuteD Homeowners were not complaining last year while paying the lowest interest rates in history and house prices were rising by £3000 a month. House prices do not always go up just as interest rates don't always stay at 0%.,RavisSam,,I love looking at men all day,0,0
2022-10-13,"@POTUS Well, that sucks, because gas prices are rising again and you did not account for a transition plan. Most people are fine with going green, but not without some kind of transition plan that minimizing the pain as the gas pump. 
Biden - Make America Dead Last!",JRocks77,,"Live Free, Love Life!",0,0
2022-10-13,"@SpeakerPelosi @HouseGOP @HouseDemocrats Lmao! All of my utilities have gone up drastically in the last month. Grocery bill has risen faster than gas prices. 
Inflation is RISING, not receding. Liar",DorthyEstabrook,Rural TN,🇺🇸Proud American Conservative🇺🇸#AmericaFirst #BorderSecurityNow Tired of all the lie’s coming from D.C. Apathy is killing 🇺🇸,3,0
2022-10-13,@JustinTrudeau My income has not increased enough to compensate for the fact that my grocery bill has gone up by a couple hundred/month yet there is less food in the house. Food prices need to stop rising!,aingael_mommy,anywhere there's books & tea,"What do you want them to say when you're gone? That you gave up? Or that you kept going on?
Books, music, tea, cats, pumpkins, and my kids.
She/her.AroAce",9,1
2022-10-13,"#India’s #subsidy bill on #food and #fertiliser have seen a sharp increase, with rising #commodity prices and extension of the government’s free food scheme. https://t.co/jgimnyM6pl",arjungn80,"Chennai, India","Chief Economist @sundaramMF
RTs not endorsements. Views are personal.",5,0
2022-10-13,"@almodozo @lexiforsenate @SlatenDesiree @MJHaugen i didnt say of my life, im saying general, with things like healthcare and housing costs, rising prices overall and the prison we have all have to suffer with called auto-oriented development. just because theres a middle third or so that makes more than the bottom 60 doesnt mean",Deegpeog,Arizona,"Dont/Care tbh call me whatever

nothing of value was gained or lost with or without my presence",0,0
2022-10-13,"NOTE: A handful of African countries abstained. “Many developing countries in Africa and Latin America, meanwhile, resent the global push to condemn Moscow while they bear the brunt of rising food and energy prices stemming from the war.” https://t.co/XmOYk7i4VR",tobiaraji,"Washington, DC",I’m more productive when I like my outfit. | Early 202 Researcher @washingtonpost ☀️ | she/ her | send jokes tobi.raji@washpost.com,1,0
2022-10-13,@RepMGS @wearehumangood @INGLISdotorg @RepMcClinton @RepGinaCurry @YeadonBorough @EPSinRadnor @DelcoCouncil @PHFAtweets @PHFAWiessmann That’s awesome. So why do my taxes continue to go up? Why is food prices &amp; fuel/energy costs still rising? Didn’t you just pass a bill to help?  It’s doing the opposite.  You’ve done nothing but hurt the workers of this district and country..,billie4congress,"Aston, PA USA","Former Candidate #Navy Vet & 34Yr Volunteer 1st Responder, Steel Worker. #ElectVeterans Constitutional Conservative",2,0
2022-10-13,"Oil prices fell on Wednesday as a stronger dollar, worries about weaker demand, and rising interest rates outweighed supply concerns that followed last week’s OPEC+ cut to its production target. @UTradePH",usi_research,Makati City,"Research Analysts at Unicapital Securities, Inc.",2,2
2022-10-13,"@marvinvaccaro8 @4lisaguerrero @JoJoFromJerz I love how they’re all giggly about rising gas prices, losing energy independence, supporting the perverse mutilation and puberty blockers of kids, trying to emotionally separate children from their parents, open borders…bizarre.",LisaatVERB,Baltimore-D.C.-Jacksonville,"Writer, publicist, fmr radio-overnighter, founder, #JAX #FL #DC #MD.",2,0
2022-10-13,"IN Another Sign of Inflation's Spread – 60% of September's increase due to Rising Food Costs – Wholesale Prices rose More than Expected &amp; EXCEEDED August's increase. AND... Friday the Nation's final Indicator of Inflation prior to the Election is released
https://t.co/M0geifAFWs",texasinsider,"Austin, Texas",Keeping you up to date with insider politics from the Lone Star State.,3,1
2022-10-13,"@StuartCastle23 @Gigabyte_55 @TheKouk @YahooFinanceAU The stats are fairly well split 1/3 own, (no net result of rising or falling rates or prices. A house is worth a house), 1/3 mortgaged, 1/3 rent. Of the 1/3 mortgaged maybe 10% in the last 3/4years. So 10% of 33%..3% will be crushed. Small number of borrowers. Big benefit to all!",DarkyOld,"Melbourne, Victoria","Real Estate Bear, Crypto Bull. love Fishing, Family and Footy (NRL). sometimes triggered by brainless muppets! 🇦🇺",2,0
