Date,Tweet,Username,Location,Profile Bio,Likes,Retweets
2022-10-14,"@TimRunsHisMouth WRONG.

We can both prosecute a crook like trump and still address the issues contributing to rising prices. 

#LockHimUpAlready 

#TrumpCrimeFamily",GuidoIncogneato,"Left Coast, USA 🇺🇸",Editor at the day job. Published author. Trying to make healthy choices. Poster of jokey items. Nature buff. Brandon rocks. Blocked by Dinesh D’Snooza.,1,0
2022-10-14,@rising_serpent Same reason the out going guy asked them to increase prices in 2020. It’s a game they all play.,kenoshakid41,,Proud Father and husband. Retired Navy.,1,0
2022-10-14,"Also corporations hiking monthly food prices, getting richer because no one’s stopping them. However if you don’t like seeing those prices rising for no reasons, start boycotting those food brands, cut out or buy another brand, buy local when possible, cut back ,substitute! https://t.co/fpwbUu59GC",pinkoleannder2,,,0,0
2022-10-14,@alexandramgib Developers will fight tooth and nail to keep this profit stream in place. Affordable housing is a waste of investment especially if SO. Social housing will have a greater effect and stabilise rising house prices.,MrMultispace,Norfolk UK,"It's good to keep the faith, shame others can't.",0,0
2022-10-14,"Only lever Federal Reserve had and is late…
FT: Rising mortgage rates put off potential homebuyers in the US, as house prices cool. July Case-Shiller house price index had first monthly decline in a decade, and the avg 30-year mortgage is at 6.66% — a year ago it was just 2.99%",kvmentor,,"interests: global and US issues, cardiology and general medicine",0,0
2022-10-14,"Despite the president's efforts, inflation is rising, and Republicans are capitalizing on higher prices, seeing openings in California and elsewhere to potentially pick up U.S. House seats. https://t.co/3EvwReARMx",KRIS6News,"Corpus Christi, Texas","NBC Affiliate in Corpus Christi, TX Keep up with continuous news updates from #KRIS6 at kristv.com",1,0
2022-10-14,"The pace of sales at U.S. retailers was unchanged in September from August, rising prices for rent and food chipped away at money available for other things.

https://t.co/WefU0SvvQH",WSBT,"Mishawaka, IN","First. Fast. Accurate: Welcome to WSBT-TV. This is your home on Twitter for the latest news, weather and Notre Dame sports.",3,0
2022-10-14,"@VP Consumers can expect prices will climb 5.1% over the next year, up from 4.7% in September, according to a survey from the University of Michigan. They see costs rising at an annual rate of 2.9% over the next five to 10 years, a pickup from 2.7%, data Friday showed. #Bidenflation",rlcarkMS,Texas ,"“When the people find that they can vote themselves money, that will herald the end of the republic.”  Biden buying votes!!!!",0,0
2022-10-14,"@ewarren Price gouging?   You mean raising prices to keep up with rising costs and rising worker wages?  That’s not price gouging, that is trying to stay in business and maintaining jobs.",fred08330907,"Joint Base Lewis-McChord, WA",Jack Dorsey sentenced me to death because I'm a #conservative. follow me to help return my voice. #draintheswamp #kag #GOP #trump #bongino #rncconvention2020,0,0
2022-10-14,"@SenSanders Food prices are indeed rising but not because of greed.
The feds have been creating trillions in wasteful spending and shutting down the national energy sector...that devalues the currency and everything costs more.",never_that_easy,,,0,0
2022-10-14,"@Beany_1 @hawkins_carole @trussliz Exactly. Also, energy and food prices rising due to the pound falling.

All of this is on her.",Hubertelski,London,,5,0
2022-10-14,Netflix needs their ass beat!! Prices rising but your service is getting worse??? BFFR https://t.co/DjqG4cU9JP,chanannnna,United Kingdom,CertifiedLoverGirl - Professional Waffler - smooches💋 cashapp: £LCathT,4,0
2022-10-14,"Petroleum Minister Hardeep Puri on Friday said the government has navigated the global energy challenges very well, insulating the developing economy from the rising global crude and gas prices https://t.co/iWvTinnmDN",bsindia,India,"Latest news on the economy, companies, markets, politics and technology from India's leading business daily.",8,2
2022-10-14,Prices for These 20 Items Are Rising Faster Than Overall Inflation https://t.co/AFwtWrSJeE #finance #financial #finanzas #finanza,LiquidityL,"Bedford, TX",Financial Info from around the World.,0,0
2022-10-14,When are real estate prices going to decline? Sellers seem to be in denial of rising interest rates and a falling stock market. Things just sit. And sit. And sit.,jklmd123,,"Emergency physician advocating for truth, justice, and PPE. #adoptee in reunion. Womanist. Opinions are my own. Tweets are not medical advice.",34,0
2022-10-14,@srinivasiyc This man is lucky.. Crude prices are low since 2014.. India has not seen many droughts since 2014.. People have money. They don’t care about rising prices..,JaiDeep94259074,,,0,0
2022-10-14,"Flat retail sales are just the beginning. Consumers are increasingly worried about rising prices, a looming recession, and uncertainty about what’s next. https://t.co/WAiADoPzVK  $AMZN $TGT $WMT",LlcBillionaire,"New York, USA","Billionaireclubcollc.com The New Financial Social Media Platfom 24/7 Live Financial 📰 EASY ✍️crypto,stock,forex,gold, & more Disclaimer Talks not advice",0,0
2022-10-14,"Hispanic voters favor Democrats in midterms, but by a smaller margin than in 2018, a new @washingtonpost-Ipsos poll finds. Rising prices and abortion are top issues driving their vote this election: https://t.co/URxULORW15",MariannaReports,"Washington, DC",Congressional reporter @washingtonpost covering the House • Previously @NBCNews • Florida bred & Peruvian food fed • Insta 📸: mariannasotomayor,5,0
2022-10-14,VIDEO | Rising energy and food prices are fuelling higher inflation in many countries https://t.co/Tfwkfp2ziF,SABCNews,South Africa,The digital news portal of the South African Broadcasting Corporation.,0,1
2022-10-14,So as it stands prices are rising. they now either continue buying them and risk spiking inflation (literally their one job) or… god knows https://t.co/5ziChXMnDy,aljwhite,,Editor in Chief @politicshome / @TheHouseMag. Fmr Lord Chief Justice of Twitter. RTs ≠ Endorsements. Listen to The Rundown podcast: podfollow.com/politicshome,3,0
2022-10-14,"""When you asked me to serve as your Chancellor, I did so in full knowledge that the situation we faced was incredibly difficult, with rising global interest rates and energy prices. However, your vision of optimism, growth and change was right.”",RevKishoka,Duniani,"A B C D 1 2 3 4 $ ! @ # $   Plu Camerlenghi- Revolutionary Right Reverend Kishoka   ""Any existence deprived of freedom is a kind of death."" Gen. Michel Aoun",1,1
2022-10-14,@rising_serpent Comey gave the election to Trump by reopening Hilary’s email scandal. Do you want higher oil prices?  Maybe the Saudis and their TS docs cut production to hurt Biden.,BenMcCormickPV,"Hawaii, USA",👍☀️🤙,0,0
2022-10-14,"The fact they are rising ears prices AGAIN after barely a year is effing ridiculous!! First tickets, then genie plus, and now ears?? I know this happens a lot but give us no reservations and park hopper time as a return!!! What most people really want!!!! #disneyworld",SarahSartell,Wisco ,popculture•entertainment•journalist•storyteller•theatre geek•Jesus follower•badgers•football(&sports) fan•graduate of UWSP💛✨ DCP sp/su ‘18•wisco➡️ft myers🎬,1,1
2022-10-14,I have been repeatedly saying this.  Corporate greed is the cause of rising prices. https://t.co/1nPFllwXgQ,PeloquinRobyn,Massachusetts,"working Mom and wife, Bravo addict, animal lover, part-time smart ass, believer in the greater good, blocked by Kirstie Alley and Rudy Giuliani.",2,1
2022-10-14,"@John_M_Lally_1 @RandyRRQuaid Yeah what about it? 
Will it make inflation go down, lower gas prices, undo the Afghanistan exit failure and loss of soldiers, fix education, stop fentanyl deaths(over 100K people per year), send back 3 million illegal immigrants, stop the rising crime spree? undoubtedly not!",Suitsnosocks,,Nunya,6,1
2022-10-14,Hot milk: what rising prices tell us about inflation,DaleAlfred9,,"💄💄💄💄💄选美女请看下方大号 💄💄💄💄💄
推特大号：👉AiPaPa.vip👈————————
【急单】Telegram电报：👉t.me/fuwu8👈————
注意💖【新客户首单体验价5元】
大号打开请等待10秒
♥♥看美女照片.♥♥
—————【推特大号】 AiPaPa.vip",0,0
2022-10-14,The pace of sales at U.S. retailers was unchanged in September from August as rising prices for rent and food chipped away at money available for other things. https://t.co/60joEDI8Fd,wnct9,"Greenville, NC","9 On Your Side is ENC’s source for local news, Storm Team 9 weather, politics, ECU & local sports, social media and more.",0,0
2022-10-14,"My company increased prices by 20% last year. Put a banner on their website apologizing for the ""temporary increases caused by rising freight costs"". This year they lowered pricing by 10% because they were making ""too much"" on markups. You won't see that on the website though. https://t.co/JIOqrPqE7s",twistedgoat8,"St Louis, MO","Hippie, Stones fan, Collector of Strays, Vaxed, Masked, Member of the tolerant Left",0,0
2022-10-14,"@maytrakand Welcome… to life… sigh… saving is less and less easy amongst rising energy, food and interest prices!",ChrisXter,"Bergen, Norway","38 yo 🇳🇴 gay (he/him), divorcee. like scifi/fantasy, esp Star Trek y Wheel of Time. quiero aprender español en el futoro!",2,0
2022-10-14,@chhcalling @trussliz @Conservatives When? There is an election looming and people are struggling massively. YOU have caused huge interest rate rises &amp; the energy bills help is too little. Prices are rising exponentially and the UK and its people are on their knees. Do you seriously believe people will vote for you?,Suffolkboy5,,"A Suffolk boy, ex airline boy. Love family, love travelling & exploring. Poor investor (one day I'll learn), work with kids with learning disabilities, love it!",0,0
2022-10-14,"""But rising prices in the Philippines wipe out whatever was gained in the remittance.

The peso may even drop to P60 to P62 per dollar as early as this year, according to ING Groep NV, Bank of the Philippine Islands, and eMBM Services..""

https://t.co/YowXsicYnF",p_dt,,Writer; Documentary Photographer,1,1
2022-10-14,Sales of used vehicles for foreign markets reveal the impact of the Ukraine war and rising commodity prices,ArchibaldClare3,,"💄💄💄💄💄选美女请看下方大号 💄💄💄💄💄
推特大号：👉AiPaPa.vip👈————————
【急单】Telegram电报：👉t.me/fuwu8👈————
注意💖【新客户首单体验价5元】
大号打开请等待10秒
♥♥看美女照片.♥♥
—————【推特大号】 AiPaPa.vip",0,0
2022-10-14,": Flat retail sales are just the beginning. Consumers are increasingly worried about rising prices, a looming recession, and uncertainty about what’s next. https://t.co/GdkldlHKzH #news #stocks",RoyalNewsfeed,"Miami Beach, FL",#Stocks #Options #Crypto #FED #Economy Newsfeed provided by @MarketBurglar & Highborn Trading,0,0
2022-10-14,"@JoeBiden Democrats 
MORE INFLATION ☑️
HIGHER GROCERIES ☑️
RISING GAS PRICES ☑️
WW3 ☑️ 
NUCLEAR WAR☑️
WIDE OPEN BORDERS ☑️
FENTANYL DEATHS☑️
MONEY FOR UKRAINE BUT NOT FOR AMERICANS ☑️
COMMUNISM ☑️",bertej10,,Neither Right nor Left.  Constitutionalist,0,0
2022-10-14,Another broken promise. I’m a Republican constitutionalist and love my country yet you hate me because I’m an Ultra MAGA. We ARE in a recession. The economy is a mess. Fuel prices are rising. You say you listen to people but you don’t hear. You’re not a President for ALL people. https://t.co/aPsn0SxFw7,Rondo603,,"“Live Free or Die”. 🚫 Lists 🚫 DM’s. “…the right of the people to keep and bear Arms, shall not be infringed.”  MAGA Force member",0,0
